"x" "Ex" "Dx" "qx"
3 584.414082845052 0.0029296875 0.00000501302114841451
4 621.626715766059 0.000162760416666667 0.000000261829794734325
5 665.554870605469 0.015625 0.0000234763762991808
6 711.750820583767 0.125 0.000175607839954739
7 739.15293375651 0.000162760416666667 0.000000220198542510985
8 820.756951226128 0.0234375 0.0000285555490306955
9 958.574449327257 0.0234375 0.0000244500711353846
10 1065.79031711155 0.0078125 0.00000733021424659253
11 1020.21213785807 0.78125 0.000765478979940504
12 882.721978081597 0.5 0.00056626937099602
13 799.905700683594 0.00390625 0.00000488337620152546
14 749.153001573351 0.5 0.000667197729921076
16 740.334954155816 0.173014322916667 0.000233670053028323
17 794.19684516059 0.251953125 0.000317192350511419
18 901.463914659288 0.5 0.000554499580251111
19 1118.05898708767 0.313639322916667 0.00028048192394281
20 1328.96317545573 0.0703125 0.0000529063869427748
21 1497.09834798177 0.695963541666667 0.00046476692707309
22 1654.60803222656 0.793294270833333 0.000479330521256705
23 1909.91980658637 0.858561197916667 0.000449426332193137
24 2145.72637939453 0.845865885416667 0.00039413188523385
25 2532.67816162109 1.42154947916667 0.000561125621673764
26 2914.76801893446 1.78450520833333 0.000612041522817464
27 3301.84979248047 0.76025390625 0.000230224400311285
28 3730.6200764974 0.888834635416667 0.000238225480338361
29 4091.7934773763 0.872884114583333 0.000213302802740456
30 4359.78319634332 1.6484375 0.000378029325607154
31 4688.38106282552 1.78580729166667 0.000380828094679098
32 4924.78736029731 3.46614583333333 0.000703568723055215
33 5201.12186008029 2.31673177083333 0.000445330053727933
34 5472.41869439019 3.37060546875 0.000615736450019222
35 5611.61201307509 2.39095052083333 0.000425981202747394
36 5458.64495171441 3.62727864583333 0.000664280930242511
37 5356.76951768663 2.88216145833333 0.000537896250228598
38 5140.54996066623 2.38623046875 0.000464089782528321
39 4899.02305094401 3.47054036458333 0.000708163919149518
40 4604.85171847873 7.07535807291667 0.00153532092705133
41 4352.50748697917 2.14322916666667 0.000492291301794068
42 4144.09865315755 5.66682942708333 0.00136651106213048
43 3911.71959092882 4.13037109375 0.00105533925499091
44 3791.72112358941 2.54638671875 0.000671339424818562
45 3701.32634819878 4.46256510416667 0.00120493995472415
46 3633.76943630642 4.5166015625 0.0012421800129041
47 3547.34597439236 4.44205729166667 0.00125143621962309
48 3506.3637898763 4.27490234375 0.00121844101536484
49 3411.19990370009 5.58447265625 0.00163575989075992
50 3347.55786132812 6.35042317708333 0.00189523341198483
51 3307.58218722873 3.1005859375 0.000936978416278933
52 3209.52207438151 6.06136067708333 0.00188677333572784
53 3055.37129041884 7.31331380208333 0.00239073014059743
54 2876.76742892795 5.82731119791667 0.0020235953344534
55 2651.25293646918 9.18229166666667 0.00345738764006309
56 2480.68987358941 6.17513020833333 0.0024861837165483
57 2342.81022135417 5.7724609375 0.00246087170243559
58 2264.28967963325 5.77473958333333 0.00254710432020799
59 2160.77870008681 7.15787760416667 0.00330715725569708
60 2028.80145263672 7.78873697916667 0.00383172304991686
61 1919.58850775825 7.86995442708333 0.00409142050390809
62 1848.10452609592 8.45963541666667 0.0045670052533221
63 1750.18564860026 4.98714192708333 0.00284543714659724
64 1583.68307156033 10.1383463541667 0.00638130449468111
65 1454.01416693793 8.95003255208333 0.00613649006314065
66 1309.51632351345 8.26090494791667 0.00628850752700916
67 1200.06247287326 7.59733072916667 0.0063107821938253
68 1119.69013807509 7.45589192708333 0.00663676735717733
69 1051.60306803385 9.78059895833333 0.00925753921644412
70 959.828213161892 6.59358723958333 0.00684600789343492
71 874.870598687066 9.82242838541667 0.0111645019716629
72 802.138020833333 6.25537109375 0.00776804409527376
73 748.3486328125 9.07405598958333 0.0120522224774282
74 671.877210828993 7.56819661458333 0.0112010513820839
75 601.45260281033 8.404296875 0.0138761580940024
76 550.514858669705 10.3805338541667 0.0186793835299559
77 548.660427517361 10.48388671875 0.0189267483029875
78 503.922030978733 11.6075846354167 0.0227712168753004
79 449.698215060764 10.5040690104167 0.023087352904996
80 405.819037543403 10.2115885416667 0.0248489642665806
81 380.360534667969 12.0872395833333 0.0312787485503068
82 326.97073703342 9.06412760416667 0.0273408100673269
83 284.474026150174 13.0348307291667 0.0447868899402217
84 272.453267415365 4.91145833333333 0.0178652811742466
85 249.101128472222 9.16097005208333 0.0361080813059912
86 214.995090060764 10.47802734375 0.047567579290301
87 189.87754313151 9.04899088541667 0.0465392159531124
88 153.168924967448 9.28515625 0.0588195236748457
89 123.420172797309 7.38590494791667 0.0580881438071241
90 107.142951117622 5.884765625 0.0534433244007345
91 98.4457533094618 6.962890625 0.0682848992417895
92 72.4545627170139 9.13688151041667 0.118477704276908
93 51.1781906234739 5.25378479570243 0.097563284347575
94 37.7835069727061 4.68826306364968 0.116692825940823
95 28.0020354991044 4.1113825109917 0.136554428728029
96 23.3661616161616 4.41837732160313 0.172290464062638
97 15.3631126852304 3.90425012212995 0.22441015689467
98 7.25500977517107 2.69012707722385 0.30981512981566
99 5.86268754076973 1.14481409001957 0.177388472684024
100 3.51785714285714 0.507936507936508 0.134448188320421
102 1.425 0.266666666666667 0.170667818720002
103 0.422619047619048 0.285714285714286 0.49138113671072
