"x" "Ex" "Dx" "qx"
1 816.681437174479 0.250651041666667 0.000306866998593835
2 971.533860948351 0.0128580729166667 0.0000132347294795609
3 1111.60480414497 0.5009765625 0.000450577118654705
4 1282.71177842882 0.00211588541666667 0.00000164953944226109
5 1398.44322374132 0.252115885416667 0.000180266997163225
6 1492.09954833984 0.532063802083333 0.000356523765685179
7 1585.06926812066 0.000162760416666667 0.000000102683467284592
8 1666.97677951389 0.000162760416666667 0.0000000976380779560415
9 1843.68922254774 0.03515625 0.0000190682433812706
10 1960.19056532118 0.2822265625 0.000143968780943027
11 1889.59215630425 0.0947265625 0.0000501294355342852
12 1720.34906005859 0.774088541666667 0.000449858945053561
13 1612.22097439236 0.00113932291666667 0.000000706678880968425
14 1494.25029161241 0.0520833333333333 0.0000348552220015286
15 1446.59065755208 1.25439453125 0.000866762698170764
16 1442.86700439453 0.13720703125 0.0000950888108897097
17 1460.59066433377 0.01611328125 0.0000110319699849759
18 1656.58245171441 0.421875 0.000254633438584784
19 2024.35744222005 0.634114583333333 0.000313193344560814
20 2421.71148681641 1.07731119791667 0.000444756369827326
21 2749.69415283203 0.784016927083333 0.000285088130258071
22 3126.20552571615 0.83251953125 0.000266268062928621
23 3548.53699408637 0.76904296875 0.000216697653742437
24 4097.3149617513 2.12890625 0.000519450735671279
25 4693.30475531684 2.46175130208333 0.000524386529184739
26 5426.81255425347 1.30045572916667 0.000239606566668438
27 6380.67462158203 0.5400390625 0.0000846330900127201
28 7458.01519097222 3.76953125 0.00050530586089681
29 8358.81422254774 4.33854166666667 0.000518903257341163
30 9122.73220486111 1.74088541666667 0.000190811182668948
31 9775.35812717014 2.85400390625 0.000291916396677139
32 10323.0877956814 4.05126953125 0.000392370457385716
33 11166.577718099 4.34016927083333 0.000388599446675908
34 11908.3203396267 5.55680338541667 0.000466523148308196
35 12392.8836330838 6.3291015625 0.00051057412258293
36 12249.7815416124 8.0595703125 0.000657719448009964
37 11959.4620496962 6.89664713541667 0.000576502433702442
38 11710.8207872179 6.17399088541667 0.000527064994620408
39 11340.8326687283 8.8662109375 0.00078148988860649
40 10818.8801337348 7.98014322916667 0.000737340716101431
41 10462.0682033963 5.93001302083333 0.000566650171401339
42 10244.5865681966 8.18815104166667 0.000798946800138589
43 9962.86292860243 9.26529947916667 0.000929551334021839
44 9765.49725341797 9.26806640625 0.000948612197628429
45 9512.74458143446 7.87483723958333 0.000827477138567345
46 9250.04418945312 12.9366861979167 0.00139757646794803
47 8989.29413519965 9.61751302083333 0.00106931310656833
48 8844.0042453342 9.90950520833333 0.00111984971051016
49 8785.419921875 14.494140625 0.00164843469598563
50 8504.01170518663 9.50406901041667 0.00111697401790567
51 8217.06550428603 14.1943359375 0.00172593040490221
52 7922.84398735894 11.77685546875 0.00148533872571055
53 7551.69677734375 11.6979166666667 0.00154784565498822
54 7057.99815538194 11.1839192708333 0.001583319070113
55 6494.55931260851 13.57373046875 0.00208783306742621
56 6099.92233615451 18.0533854166667 0.00295523373545215
57 5768.18518744575 10.5540364583333 0.00182802504643687
58 5373.63456217448 10.5655924479167 0.00196425941197331
59 5067.4951578776 14.2063802083333 0.00279950647182603
60 4714.33554416233 19.1110026041667 0.00404560060800385
61 4444.66580539279 19.3688151041667 0.00434828506820617
62 4137.22875298394 17.9777018229167 0.00433592138999406
63 3835.74256727431 16.9012044270833 0.00439654731107619
64 3570.05232069227 16.38330078125 0.00457857883004953
65 3281.28110758464 14.3570963541667 0.00436589619519301
66 2917.51254611545 16.7872721354167 0.00573744505356333
67 2716.62793646918 18.9998372395833 0.00696950439311195
68 2495.31349012587 20.5263671875 0.00819222661672991
69 2331.08648003472 19.0934244791667 0.00815733034626176
70 2057.28333875868 16.0955403645833 0.00779316135536312
71 1855.84115261502 18.1580403645833 0.00973655413111074
72 1710.91001383464 17.92138671875 0.0104200993928961
73 1611.88766818576 22.0001627604167 0.0135559736396078
74 1510.05350748698 19.0859375 0.0125597060243926
75 1356.15612792969 12.3313802083333 0.00905167594501477
76 1299.0451321072 20.7379557291667 0.0158372501478482
77 1290.52629258898 15.69091796875 0.0120849254624975
78 1176.751824273 18.1048177083333 0.0152676662833824
79 1075.62868245443 24.6712239583333 0.0226755186775636
80 950.322970920139 18.5283203125 0.0193080320413741
81 856.08255343967 17.5211588541667 0.0202586489930752
82 769.461161295573 20.7039388020833 0.0265482915548046
83 668.944559733073 27.7643229166667 0.0406551444031057
84 604.571248372396 17.35595703125 0.0282997209815335
85 576.280083550347 24.8318684895833 0.0421747510790937
86 542.777133517795 20.4886067708333 0.0370441685774251
87 473.415724012587 29.8470052083333 0.0610997910339632
88 377.949144151476 19.5216471354167 0.0503402517695444
89 317.040079752604 26.0587565104167 0.0789066467050349
90 257.566128200955 12.97119140625 0.0491135515438365
91 220.823608398438 19.8470052083333 0.0859565671189474
92 183.099887424045 16.9658203125 0.0884955696569917
93 144.192491319444 11.81494140625 0.0786715407958507
94 113.140333387587 13.2841796875 0.110782394710943
95 81.2654308426936 10.9011883444571 0.125534989120877
96 61.4265491887786 8.28650496500081 0.126197615357542
97 45.5176555971567 7.20039068858864 0.146311547894679
98 33.8008957654723 4.05537459283388 0.113060332130713
99 21.6485223815732 6.91916558018253 0.273570439050849
100 11.9593137254902 3.15294117647059 0.231749150340545
101 6.31528871391076 2.89763779527559 0.367976707365118
102 3.54828042328042 0.698412698412698 0.178670831699743
104 2.20277777777778 0.266666666666667 0.114018552843501
